index,minority,low_income,no_car_hh,lep,young,senior,ada_indiv,POP21,C000,CE01,CE02,CE03,CE02_CNS17,CE02_CNS18
12729,0.6565078363819163,1.2453014511800868,0.1993719488238183,0.0,0.6883771488276405,0.21883594546063878,0.2798655622275858,3.5098736106890804,10.080341275079801,1.3896958198654767,1.7076364798744026,6.9830089753399225,0.0,0.0
12730,1.7574868534274322,3.333701149806094,0.5337233762983292,0.0,1.84280174922488,0.5858289511424773,0.7492066645430332,9.396013857158957,2.299544768426228,0.4689782741965531,1.314991595468761,0.5155748987609142,0.0,0.05210869713295034
12731,1.3533981516491869,2.5672026880311645,0.41100747329371023,0.0,1.4190970910496328,0.45113271721639564,0.5769459458648868,7.2356431926357825,3.4030590632999886,2.355963966899992,0.7853213222999974,0.26177377409999913,0.0,0.26177377409999913
12732,8.225865176411217,6.240756088093228,2.251190661640695,0.07478649764167916,4.678276810959615,5.554139782540613,3.0932704953740706,23.295517364536757,10.683247044443988,5.346377877279433,0.8249951261944002,4.511874040970156,0.0,0.0
12733,0.6657265024099266,0.45121462941117246,0.14513672720653265,0.0,0.3565335268462051,0.3772450180322917,0.21730674751960383,1.6998216694866792,21.686706542505767,11.521062850706189,1.807225545208814,8.358418146590765,0.0,0.0
12734,3.9344753813633675,1.1750365047700653,0.06107171562877565,0.0,3.2315235607749524,7.030887864518262,3.876747338679652,24.885607910112842,11.903665687383649,5.6934734755411665,1.3369217618225722,4.873270450019909,0.0,0.0
12735,7.08114054018716,2.0243719063833847,0.8639406858168487,0.0,6.4411720570683855,16.70518210800624,7.442817148721149,57.39322706709049,65.30925892388913,29.277672343194084,19.715235002073978,16.31635157862107,0.0,7.509249414134022
12736,6.785995876223047,2.937774134333489,5.8046517051405635,0.0,11.182692296865174,35.419636878428655,6.950812501230388,120.05957364861737,60.35837996751725,25.257583989554313,19.49029642159761,15.61049955636534,0.0,4.188562855859648
12737,5.336593183839881,2.3040607540536118,4.574676454860518,0.0,8.816466282269309,27.87647341280281,5.437542583458647,94.43629251378812,5.690561071625252,1.3251496590157064,2.2786814897917083,2.0867299228178364,0.0,0.12185284220834082
12738,6.3676621466552525,1.5200937418742462,1.5343935075647719,0.0,7.235601998805089,17.07907801250452,5.106599944831636,55.53771693987082,0.0,0.0,0.0,0.0,0.0,0.0
12739,11.58633753418397,2.7024263854289545,2.535011219499947,0.0,12.924998046101638,30.05062045718631,9.259896317160747,97.53757454075986,4.478036174276687,0.11024332670606915,2.1701160079470503,2.1976768396235675,0.0,0.0
12740,15.962243482911301,3.723073648734247,3.49242944098469,0.0,17.806486753845274,41.400081702690265,12.757156366707187,134.37538039598238,10.59839408156021,7.817594519443908,2.302194162677721,0.4786053994385807,0.6872588608054625,0.0
